backbone,condition,file,turn,val_t,aro_t,val_s,aro_s,text_emotion,speech_emotion
qwen,multimodal,dissonance_74_full_multimodal.json,9,0.2411872148513794,0.1470198631286621,0.19191956520080566,0.09074676036834717,Excited,Excited
qwen,multimodal,dissonance_74_full_multimodal.json,10,0.3117254972457886,0.2639073133468628,0.16435348987579346,0.14203989505767822,Excited,Excited
qwen,multimodal,dissonance_75_full_multimodal.json,1,-0.3306525945663452,0.14148426055908203,-0.30460160970687866,-0.16633892059326172,Angry,Depressed
qwen,multimodal,dissonance_75_full_multimodal.json,2,0.03421521186828613,0.19302213191986084,-0.14024972915649414,0.06557667255401611,Tense,Angry
qwen,multimodal,dissonance_75_full_multimodal.json,3,-0.14928293228149414,0.10648620128631592,-0.3229384422302246,0.03699672222137451,Angry,Sad
qwen,multimodal,dissonance_75_full_multimodal.json,4,-0.29649901390075684,0.1454606056213379,-0.25252193212509155,0.11093556880950928,Angry,Angry
qwen,multimodal,dissonance_75_full_multimodal.json,5,-0.007569670677185059,0.08230161666870117,-0.1936478614807129,-0.21838122606277466,Neutral,Depressed
qwen,multimodal,dissonance_75_full_multimodal.json,6,-0.2415153980255127,0.13759160041809082,-0.40329158306121826,-0.012551963329315186,Angry,Sad
qwen,multimodal,dissonance_75_full_multimodal.json,7,0.011015057563781738,0.1492389440536499,0.03400838375091553,0.06362855434417725,Neutral,Neutral
qwen,multimodal,dissonance_75_full_multimodal.json,8,0.03982126712799072,0.053208231925964355,0.15895497798919678,0.10829472541809082,Neutral,Excited
qwen,multimodal,dissonance_75_full_multimodal.json,9,-0.009012818336486816,0.12295520305633545,0.35527634620666504,0.3260301351547241,Neutral,Excited
qwen,multimodal,dissonance_75_full_multimodal.json,10,0.16735756397247314,0.20756304264068604,0.38606536388397217,0.2846626043319702,Excited,Excited
qwen,multimodal,dissonance_76_full_multimodal.json,1,-0.10107004642486572,0.18346190452575684,-0.08604013919830322,0.08046281337738037,Angry,Neutral
qwen,multimodal,dissonance_76_full_multimodal.json,2,0.10567235946655273,0.18220674991607666,-0.08299863338470459,-0.13288015127182007,Excited,Depressed
